,date,Energy_Consumption,LaRP,LeRP,LaPF,LePF,Duty,Emissions_Air_Quality_Metric,Date
79,10/7/2018 21:00,2.73,0,11.63,100,23.16,Low,105,10/7/2018
80,10/7/2018 21:14,2.99,0,12.66,100,22.97,Low,98,10/7/2018
81,10/7/2018 21:45,2.8,0,12.36,100,22.19,Low,108,10/7/2018
82,10/7/2018 21:59,2.75,0,11.01,100,24.71,Low,93,10/7/2018
83,10/7/2018 22:15,2.53,4.97,0.05,46.2,99.99,Low,102,10/7/2018
84,10/7/2018 22:30,2.62,5,0,46,100,Low,101,10/7/2018
85,10/7/2018 22:44,2.61,5,0,46.99,100,Low,100,10/7/2018
86,10/7/2018 23:00,2.57,4.93,0,46.5,100,Low,91,10/7/2018
87,10/7/2018 23:15,2.58,4.64,0,48.32,100,Low,102,10/7/2018
88,10/7/2018 23:29,2.52,4.51,0,48.28,100,Low,109,10/7/2018
89,10/7/2018 23:45,2.62,4.53,0,49.11,100,Low,108,10/7/2018
90,10/7/2018 0:00,2.65,4.58,0,49.31,100,Low,104,10/7/2018
0,10/8/2018 0:14,2.61,4.74,0,48.42,100,Low,107,10/8/2018
1,10/8/2018 0:30,3.21,6.57,0,43.56,100,Low,100,10/8/2018
2,10/8/2018 0:45,3.35,6.35,0,45.94,100,Low,102,10/8/2018
3,10/8/2018 0:59,3.02,6.18,0,44.31,100,Low,103,10/8/2018
4,10/8/2018 1:15,2.57,4.82,0,47.33,100,Low,104,10/8/2018
5,10/8/2018 1:30,2.58,4.93,0,46.09,100,Low,109,10/8/2018
6,10/8/2018 1:44,2.69,5.03,0,46.67,100,Low,100,10/8/2018
7,10/8/2018 2:00,2.62,5.05,0,46.26,100,Low,96,10/8/2018
8,10/8/2018 2:15,2.59,5.04,0,45.31,100,Low,103,10/8/2018
9,10/8/2018 2:29,2.72,5.17,0,45.69,100,Low,101,10/8/2018
10,10/8/2018 2:45,2.6,5.11,0,45.76,100,Low,103,10/8/2018
11,10/8/2018 3:00,2.64,5.1,0,45.78,100,Low,100,10/8/2018
12,10/8/2018 3:14,2.62,5.19,0,45.69,100,Low,91,10/8/2018
13,10/8/2018 3:30,2.61,5.21,0,44.99,100,Low,109,10/8/2018
14,10/8/2018 3:45,2.56,5.24,0,44.73,100,Low,107,10/8/2018
16,10/8/2018 4:15,3.04,5.65,0,46.77,100,Low,103,10/8/2018
17,10/8/2018 4:30,2.66,5.17,0,46.22,100,Low,104,10/8/2018
18,10/8/2018 4:44,2.63,5.23,0,44.45,100,Low,95,10/8/2018
19,10/8/2018 5:00,2.7,5.17,0,45.25,100,Low,95,10/8/2018
20,10/8/2018 5:15,2.65,5.34,0,44.65,100,Low,104,10/8/2018
21,10/8/2018 5:29,3.29,6.78,0,43.18,100,Low,96,10/8/2018
22,10/8/2018 5:45,2.9,5.82,0,44.28,100,Low,109,10/8/2018
23,10/8/2018 6:14,2.61,5.01,0,46,100,Low,97,10/8/2018
24,10/8/2018 6:30,2.51,4.98,0,45.21,100,Low,101,10/8/2018
25,10/8/2018 6:45,2.48,4.96,0,45.21,100,Low,103,10/8/2018
26,10/8/2018 6:59,2.53,4.85,0,46.03,100,Low,95,10/8/2018
27,10/8/2018 7:15,2.68,4.86,0,48.01,100,Low,96,10/8/2018
28,10/8/2018 7:30,2.89,4.45,0,54.25,100,Low,91,10/8/2018
29,10/8/2018 7:44,3.45,5.28,0,54.76,100,Low,101,10/8/2018
30,10/8/2018 8:00,3.6,5.8,0,52.73,100,Low,97,10/8/2018
31,10/8/2018 8:15,16.51,16.07,0,71.54,100,Low,166,10/8/2018
32,10/8/2018 8:29,95.88,67.6,0,81.72,100,Low,364,10/8/2018
33,10/8/2018 8:45,89.16,62.45,0,81.89,100,Low,364,10/8/2018
34,10/8/2018 9:00,110.13,58.9,0,88.17,100,Low,430,10/8/2018
35,10/8/2018 9:14,87.5,55.12,0,84.59,100,Average,364,10/8/2018
36,10/8/2018 9:30,88.37,45.62,0,88.87,100,Average,364,10/8/2018
37,10/8/2018 9:45,103.97,56.92,0,87.72,100,Average,430,10/8/2018
38,10/8/2018 9:59,97.5,50.77,0,88.68,100,Average,364,10/8/2018
39,10/8/2018 10:15,72.55,47.41,0,83.73,100,Major,298,10/8/2018
40,10/8/2018 10:30,105.84,60.73,0,86.75,100,Major,430,10/8/2018
41,10/8/2018 10:44,103.31,49.65,0,90.12,100,Major,430,10/8/2018
42,10/8/2018 11:00,85.77,44.83,0,88.64,100,Major,364,10/8/2018
43,10/8/2018 11:15,112.89,52.82,0,90.58,100,Major,430,10/8/2018
44,10/8/2018 11:29,87.74,43.45,0,89.63,100,Major,364,10/8/2018
45,10/8/2018 11:45,111.18,53.72,0,90.05,100,Major,430,10/8/2018
46,10/8/2018 12:00,92.31,51.74,0,87.22,100,Major,364,10/8/2018
47,10/8/2018 12:14,12.87,3.36,14.67,96.77,66.05,Average,166,10/8/2018
48,10/8/2018 12:30,3.43,0,11.29,100,29.52,Average,91,10/8/2018
49,10/8/2018 12:45,3.66,0,10.62,100,32.66,Average,100,10/8/2018
50,10/8/2018 12:59,4.32,0,16.14,100,26.26,Average,91,10/8/2018
51,10/8/2018 13:30,98.44,49.82,0,89.22,100,Major,430,10/8/2018
52,10/8/2018 13:44,95.19,51.24,0,88.07,100,Major,364,10/8/2018
53,10/8/2018 14:00,102.68,50.03,0,89.9,100,Major,430,10/8/2018
54,10/8/2018 14:15,109.35,61.69,0,87.09,100,Major,430,10/8/2018
55,10/8/2018 14:29,106.69,50.54,0,90.38,100,Major,430,10/8/2018
56,10/8/2018 14:45,111.94,54.21,0,90.01,100,Major,430,10/8/2018
57,10/8/2018 15:00,73.12,46.05,0,84.63,100,Major,298,10/8/2018
58,10/8/2018 15:14,112.19,54.62,0,89.9,100,Major,430,10/8/2018
59,10/8/2018 15:45,103.26,54.13,0,88.58,100,Major,430,10/8/2018
60,10/8/2018 15:59,107.48,49.51,0,90.82,100,Major,430,10/8/2018
61,10/8/2018 16:15,87.79,43.78,0,89.52,100,Major,364,10/8/2018
62,10/8/2018 16:30,111.54,49.16,0,91.52,100,Major,430,10/8/2018
63,10/8/2018 16:44,94.64,48.42,0,89.05,100,Major,364,10/8/2018
64,10/8/2018 17:00,107.62,48.64,0,91.13,100,Major,430,10/8/2018
65,10/8/2018 17:15,111.05,53.94,0,89.94,100,Average,430,10/8/2018
66,10/8/2018 17:29,58.25,43.27,0,80.27,100,Average,298,10/8/2018
67,10/8/2018 17:45,31.63,10.44,0.84,94.95,99.96,Average,166,10/8/2018
68,10/8/2018 18:00,28.35,7.28,0.39,96.87,100,Average,166,10/8/2018
69,10/8/2018 18:14,42.89,31.58,0,80.54,100,Average,232,10/8/2018
70,10/8/2018 18:30,53.86,37.34,0,82.18,100,Average,232,10/8/2018
71,10/8/2018 18:45,53.31,35.25,0,83.43,100,Average,232,10/8/2018
72,10/8/2018 18:59,53.35,30.31,0,86.94,100,Average,232,10/8/2018
73,10/8/2018 19:15,64.04,46.72,0,80.74,100,Average,298,10/8/2018
74,10/8/2018 19:30,58.87,38.12,0,83.95,100,Average,298,10/8/2018
75,10/8/2018 19:44,54.84,36.43,0,83.31,100,Average,298,10/8/2018
76,10/8/2018 20:00,58.83,36.67,0,84.89,100,Average,298,10/8/2018
77,10/8/2018 20:15,52.6,35.09,0,83.16,100,Average,232,10/8/2018
78,10/8/2018 20:29,59.96,38.77,0,83.99,100,Average,298,10/8/2018
79,10/8/2018 21:00,27.38,9.07,5.47,94.92,98.04,Average,166,10/8/2018
80,10/8/2018 21:30,3.76,0,16.06,100,23.13,Average,106,10/8/2018
81,10/8/2018 21:45,3.77,0,16.09,100,22.64,Average,106,10/8/2018
82,10/8/2018 21:59,3.71,0,15.63,100,23.52,Average,96,10/8/2018
83,10/8/2018 22:15,3.5,7.34,0.05,42.96,99.97,Average,96,10/8/2018
84,10/8/2018 22:30,3.43,8.78,0,36.94,100,Average,109,10/8/2018
85,10/8/2018 22:44,3.39,8.25,0,38.34,100,Average,96,10/8/2018
86,10/8/2018 23:00,3.24,7.01,0,42.34,100,Average,100,10/8/2018
87,10/8/2018 23:15,3.21,6.45,0,45.39,100,Low,99,10/8/2018
88,10/8/2018 23:29,3.22,6.06,0,47.65,100,Low,102,10/8/2018
89,10/8/2018 23:45,3.23,6,0,47.44,100,Low,97,10/8/2018
90,10/8/2018 0:00,3.22,6.22,0,46.13,100,Low,109,10/8/2018
0,10/9/2018 0:14,3.13,6.23,0,45.68,100,Low,96,10/9/2018
1,10/9/2018 0:30,3.23,6.16,0,46.11,100,Low,97,10/9/2018
2,10/9/2018 0:45,3.93,6.28,0,52.79,100,Low,106,10/9/2018
3,10/9/2018 0:59,4.2,6.45,0,55.09,100,Low,97,10/9/2018
4,10/9/2018 1:15,3.18,5.96,0,47.62,100,Low,99,10/9/2018
5,10/9/2018 1:30,3.2,6.04,0,47.22,100,Low,99,10/9/2018
6,10/9/2018 1:44,2.66,4.36,0,51.08,100,Low,91,10/9/2018
7,10/9/2018 2:00,2.57,4.45,0,51.06,100,Low,96,10/9/2018
8,10/9/2018 2:15,2.63,4.59,0,50.31,100,Low,102,10/9/2018
9,10/9/2018 2:29,2.66,4.52,0,49.56,100,Low,92,10/9/2018
10,10/9/2018 2:45,2.64,4.57,0,49.89,100,Low,102,10/9/2018
11,10/9/2018 3:00,2.64,4.62,0,49.55,100,Low,93,10/9/2018
12,10/9/2018 3:14,2.53,4.49,0,49.87,100,Low,108,10/9/2018
13,10/9/2018 3:30,2.53,4.46,0,50.23,100,Low,108,10/9/2018
14,10/9/2018 3:45,2.68,4.66,0,49.73,100,Low,104,10/9/2018
15,10/9/2018 3:59,2.63,4.58,0,49.33,100,Low,103,10/9/2018
16,10/9/2018 4:15,2.69,4.58,0,49.87,100,Low,109,10/9/2018
17,10/9/2018 4:30,2.7,4.61,0,49.97,100,Low,99,10/9/2018
18,10/9/2018 4:44,2.67,4.74,0,48.87,100,Low,93,10/9/2018
19,10/9/2018 5:00,2.96,5.63,0,46.97,100,Low,105,10/9/2018
20,10/9/2018 5:15,4.19,6.47,0,53.84,100,Low,101,10/9/2018
21,10/9/2018 5:29,3.36,5.52,0,51.94,100,Low,91,10/9/2018
22,10/9/2018 5:45,2.6,4.55,0,50.13,100,Low,100,10/9/2018
23,10/9/2018 6:00,2.58,4.65,0,48.33,100,Low,104,10/9/2018
24,10/9/2018 6:30,2.75,4.68,0,50.51,100,Low,100,10/9/2018
25,10/9/2018 6:45,2.77,4.63,0,51.26,100,Low,98,10/9/2018
26,10/9/2018 6:59,2.92,4.76,0,52.77,100,Low,108,10/9/2018
27,10/9/2018 7:15,2.9,4.73,0,52.62,100,Low,94,10/9/2018
28,10/9/2018 7:30,3.07,4.83,0,54.1,100,Low,95,10/9/2018
29,10/9/2018 7:44,3.22,4.65,0,57.71,100,Low,98,10/9/2018
30,10/9/2018 8:00,3.24,4.32,0,60.83,100,Low,108,10/9/2018
31,10/9/2018 8:15,28.5,28.59,0,70.65,100,Low,166,10/9/2018
32,10/9/2018 8:29,53.91,51.73,0,72.21,100,Low,232,10/9/2018
33,10/9/2018 8:45,56.08,48.83,0,75.4,100,Low,298,10/9/2018
34,10/9/2018 9:00,57.85,30.7,0,88.34,100,Low,298,10/9/2018
35,10/9/2018 9:14,51.05,24.24,0,90.33,100,Average,232,10/9/2018
36,10/9/2018 9:30,63.58,37.49,0,86.11,100,Average,298,10/9/2018
37,10/9/2018 9:45,50.79,29.35,0,86.6,100,Average,232,10/9/2018
38,10/9/2018 9:59,59.99,38.46,0,84.19,100,Average,298,10/9/2018
39,10/9/2018 10:15,56.76,39.46,0,82.14,100,Major,298,10/9/2018
40,10/9/2018 10:30,55.41,33.7,0,85.43,100,Major,298,10/9/2018
41,10/9/2018 10:44,49.74,27.86,0,87.23,100,Major,232,10/9/2018
42,10/9/2018 11:00,67.06,44.22,0,83.5,100,Major,298,10/9/2018
43,10/9/2018 11:15,47.71,24.73,0,88.75,100,Major,232,10/9/2018
44,10/9/2018 11:29,61.18,37.76,0,85.08,100,Major,298,10/9/2018
46,10/9/2018 12:00,54.78,41.62,0,79.62,100,Major,298,10/9/2018
47,10/9/2018 12:14,7.23,0.44,15.29,99.83,42.59,Average,99,10/9/2018
48,10/9/2018 12:30,4.79,0,15.9,100,28.61,Average,96,10/9/2018
49,10/9/2018 12:45,3.96,0,11.87,100,32.12,Average,109,10/9/2018
50,10/9/2018 12:59,3.83,0,14.73,100,25.55,Average,105,10/9/2018
51,10/9/2018 13:15,32.32,14.91,4.18,90.8,99.19,Major,166,10/9/2018
52,10/9/2018 13:30,61.75,38.03,0,85.12,100,Major,298,10/9/2018
53,10/9/2018 13:44,49.38,24.6,0,89.53,100,Major,232,10/9/2018
54,10/9/2018 14:15,58.02,32.35,0,87.33,100,Major,298,10/9/2018
55,10/9/2018 14:29,66.1,49.58,0,80.02,100,Major,298,10/9/2018
56,10/9/2018 14:45,56.15,32.12,0,86.8,100,Major,298,10/9/2018
57,10/9/2018 15:00,70.77,32.27,0,90.98,100,Major,298,10/9/2018
58,10/9/2018 15:14,81.57,42.69,0,88.61,100,Major,364,10/9/2018
59,10/9/2018 15:30,93.22,45.58,0,89.83,100,Major,364,10/9/2018
60,10/9/2018 15:45,86.73,56.36,0,83.89,100,Major,364,10/9/2018
61,10/9/2018 15:59,85.14,38.31,0,91.19,100,Major,364,10/9/2018
62,10/9/2018 16:15,93.1,44.59,0,90.19,100,Major,364,10/9/2018
63,10/9/2018 16:30,117.38,62.35,0,88.32,100,Major,430,10/9/2018
64,10/9/2018 16:44,93.76,51.17,0,87.8,100,Major,364,10/9/2018
65,10/9/2018 17:00,68.74,43.13,0,84.7,100,Major,298,10/9/2018
66,10/9/2018 17:15,117.47,59.46,0,89.22,100,Average,430,10/9/2018
67,10/9/2018 17:29,104.54,46.73,0,91.27,100,Average,430,10/9/2018
68,10/9/2018 17:45,54,24.61,0,91.02,100,Average,232,10/9/2018
69,10/9/2018 18:00,26.45,11.06,1.81,92.24,99.77,Average,166,10/9/2018
70,10/9/2018 18:45,3.63,0,18.15,100,19.81,Average,105,10/9/2018
71,10/9/2018 18:59,3.98,0,18.07,100,21.2,Average,91,10/9/2018
72,10/9/2018 19:15,4.89,0,18.14,100,25.89,Average,94,10/9/2018
73,10/9/2018 19:30,4.09,0,18.22,100,22.16,Average,94,10/9/2018
74,10/9/2018 19:44,3.75,0,18.28,100,19.9,Average,105,10/9/2018
75,10/9/2018 20:00,3.61,0,18.24,100,19.61,Average,108,10/9/2018
76,10/9/2018 20:15,3.73,0,17.94,100,20.06,Average,98,10/9/2018
77,10/9/2018 20:29,3.65,0,17.92,100,20.27,Average,106,10/9/2018
78,10/9/2018 20:45,3.74,0,17.96,100,20.02,Average,105,10/9/2018
79,10/9/2018 21:00,3.76,0,18.09,100,20.2,Average,100,10/9/2018
80,10/9/2018 21:14,3.66,0,18.11,100,19.85,Average,97,10/9/2018
81,10/9/2018 21:30,3.69,0,18.05,100,19.74,Average,100,10/9/2018
82,10/9/2018 21:45,3.75,0,18.01,100,20.21,Average,92,10/9/2018
83,10/9/2018 21:59,3.63,0,17.35,100,20.53,Average,96,10/9/2018
84,10/9/2018 22:15,3.51,6.8,0.08,45.34,100,Average,108,10/9/2018
85,10/9/2018 22:30,3.49,6.96,0,45.13,100,Average,107,10/9/2018
86,10/9/2018 22:44,3.48,6.88,0,44.51,100,Average,107,10/9/2018
87,10/9/2018 23:00,3.43,6.63,0,45.46,100,Average,103,10/9/2018
88,10/9/2018 23:15,2.69,4.51,0,51.99,100,Low,95,10/9/2018
89,10/9/2018 23:29,2.87,4.64,0,51.81,100,Low,100,10/9/2018
90,10/9/2018 23:45,2.98,4.74,0,52.36,100,Low,108,10/9/2018
0,10/10/2018 0:14,2.99,5.65,0,47.63,100,Low,109,10/10/2018
1,10/10/2018 0:30,2.8,4.76,0,50.92,100,Low,94,10/10/2018
2,10/10/2018 0:45,2.91,5.01,0,49.39,100,Low,101,10/10/2018
3,10/10/2018 0:59,2.79,4.86,0,50.45,100,Low,94,10/10/2018
4,10/10/2018 1:15,2.95,4.91,0,50.68,100,Low,103,10/10/2018
5,10/10/2018 1:30,2.86,4.82,0,50.37,100,Low,93,10/10/2018
6,10/10/2018 1:44,2.74,4.82,0,50.36,100,Low,104,10/10/2018
7,10/10/2018 2:00,2.78,4.86,0,50.04,100,Low,103,10/10/2018
9,10/10/2018 2:29,3.41,6.83,0,45.12,100,Low,103,10/10/2018
10,10/10/2018 2:45,2.88,5.18,0,49.13,100,Low,93,10/10/2018
11,10/10/2018 3:00,2.85,5.08,0,48.81,100,Low,100,10/10/2018
12,10/10/2018 3:14,2.79,5.01,0,49.39,100,Low,94,10/10/2018
13,10/10/2018 3:30,2.86,5.06,0,48.82,100,Low,102,10/10/2018
14,10/10/2018 3:45,2.88,4.91,0,49.76,100,Low,94,10/10/2018
15,10/10/2018 3:59,2.88,4.93,0,50.44,100,Low,94,10/10/2018
16,10/10/2018 4:15,2.75,4.84,0,50.35,100,Low,94,10/10/2018
17,10/10/2018 4:30,3.01,5.26,0,49.42,100,Low,106,10/10/2018
18,10/10/2018 4:44,3.39,6.92,0,44.78,100,Low,103,10/10/2018
19,10/10/2018 5:00,2.91,4.99,0,50.8,100,Low,108,10/10/2018
20,10/10/2018 5:15,2.88,4.81,0,50.61,100,Low,98,10/10/2018
21,10/10/2018 5:29,2.91,4.72,0,52.63,100,Low,97,10/10/2018
22,10/10/2018 5:45,3.26,6.05,0,48,100,Low,106,10/10/2018
23,10/10/2018 6:00,3.09,5.66,0,48.1,100,Low,97,10/10/2018
24,10/10/2018 6:14,2.71,4.67,0,50.52,100,Low,103,10/10/2018
25,10/10/2018 6:30,2.8,4.83,0,50.37,100,Low,105,10/10/2018
26,10/10/2018 6:59,2.73,4.44,0,52.77,100,Low,109,10/10/2018
27,10/10/2018 7:15,2.8,4.54,0,51.67,100,Low,99,10/10/2018
28,10/10/2018 7:30,3,4.36,0,57.45,100,Low,104,10/10/2018
29,10/10/2018 7:44,4.39,6.79,0,53.63,100,Low,96,10/10/2018
30,10/10/2018 8:00,8.13,9.66,0,64.62,100,Low,102,10/10/2018
31,10/10/2018 8:15,43.6,40.47,0,73.31,100,Low,232,10/10/2018
32,10/10/2018 8:29,61.6,56.74,0,73.55,100,Low,298,10/10/2018
33,10/10/2018 8:45,61.81,54.79,0,74.79,100,Low,298,10/10/2018
34,10/10/2018 9:00,58.66,37.14,0,84.51,100,Low,298,10/10/2018
35,10/10/2018 9:14,66.22,41.66,0,84.62,100,Average,298,10/10/2018
36,10/10/2018 9:30,79.44,47.13,0,86.02,100,Average,364,10/10/2018
37,10/10/2018 9:45,114,53.02,0,90.67,100,Average,430,10/10/2018
38,10/10/2018 9:59,87.58,42.25,0,90.05,100,Average,364,10/10/2018
39,10/10/2018 10:15,99.46,44.04,0,91.41,100,Major,430,10/10/2018
40,10/10/2018 10:30,119.65,57.21,0,90.21,100,Major,430,10/10/2018
41,10/10/2018 10:44,81.52,43.86,0,88.08,100,Major,364,10/10/2018
42,10/10/2018 11:00,120.77,59.13,0,89.81,100,Major,496,10/10/2018
43,10/10/2018 11:15,90.55,48.88,0,87.99,100,Major,364,10/10/2018
44,10/10/2018 11:29,120.68,58.33,0,90.06,100,Major,496,10/10/2018
45,10/10/2018 11:45,93.81,36.18,0,93.28,100,Major,364,10/10/2018
46,10/10/2018 12:00,39.85,21.97,3.83,87.55,99.55,Major,232,10/10/2018
47,10/10/2018 12:14,3.99,0,15.99,100,23.82,Average,102,10/10/2018
48,10/10/2018 12:30,3.63,0,16.08,100,22.29,Average,100,10/10/2018
49,10/10/2018 12:45,3.94,0,14.95,100,25.2,Average,97,10/10/2018
50,10/10/2018 12:59,4.43,0,16.85,100,25.21,Average,109,10/10/2018
51,10/10/2018 13:15,63.08,23.91,1.61,93.51,99.97,Major,298,10/10/2018
52,10/10/2018 13:30,97.24,39.55,0,92.65,100,Major,364,10/10/2018
53,10/10/2018 13:44,87.4,34.35,0,93.1,100,Major,364,10/10/2018
54,10/10/2018 14:00,84.19,33.8,0,92.79,100,Major,364,10/10/2018
55,10/10/2018 14:15,113.08,43.67,0,93.29,100,Major,430,10/10/2018
56,10/10/2018 14:29,58.49,23.82,0,92.63,100,Major,298,10/10/2018
57,10/10/2018 14:45,48.73,21.38,0,91.55,100,Major,232,10/10/2018
58,10/10/2018 15:00,60.17,29.12,0,90.02,100,Major,298,10/10/2018
59,10/10/2018 15:30,50.27,23.21,0,90.8,100,Major,232,10/10/2018
60,10/10/2018 15:45,111.77,57.43,0,88.93,100,Major,430,10/10/2018
61,10/10/2018 15:59,105.54,38.28,0,93.99,100,Major,430,10/10/2018
62,10/10/2018 16:15,86.13,32.95,0,93.41,100,Major,364,10/10/2018
63,10/10/2018 16:30,101.48,37.63,0,93.77,100,Major,430,10/10/2018
64,10/10/2018 16:44,79.49,35.95,0,91.11,100,Major,364,10/10/2018
65,10/10/2018 17:00,114.11,54.77,0,90.15,100,Major,430,10/10/2018
66,10/10/2018 17:15,104.84,37.43,0,94.16,100,Average,430,10/10/2018
67,10/10/2018 17:45,32.53,1.12,0.96,99.93,99.97,Average,166,10/10/2018
68,10/10/2018 18:14,63.49,28.46,0,91.24,100,Average,298,10/10/2018
69,10/10/2018 18:30,119.92,55.33,0,90.81,100,Average,430,10/10/2018
70,10/10/2018 18:45,82.67,27.56,0,94.88,100,Average,364,10/10/2018
71,10/10/2018 18:59,100.33,34.87,0,94.47,100,Average,430,10/10/2018
72,10/10/2018 19:15,85.28,30.18,0,94.29,100,Average,364,10/10/2018
73,10/10/2018 19:30,87.63,32.51,0,93.75,100,Average,364,10/10/2018
74,10/10/2018 19:44,52.15,21.34,0,92.52,100,Average,232,10/10/2018
75,10/10/2018 20:00,70.38,27.29,0,93.23,100,Average,298,10/10/2018
76,10/10/2018 20:15,100.78,36.82,0,93.9,100,Average,430,10/10/2018
77,10/10/2018 20:29,81.2,31.03,0,93.4,100,Average,364,10/10/2018
78,10/10/2018 20:45,99.46,41.01,0,92.45,100,Average,430,10/10/2018
79,10/10/2018 21:00,94.58,46.41,0,89.76,100,Average,364,10/10/2018
80,10/10/2018 21:14,39.93,12.38,0,95.52,100,Average,232,10/10/2018
81,10/10/2018 21:30,33.93,6.26,0.39,98.35,100,Average,232,10/10/2018
82,10/10/2018 21:45,11.31,0.2,11.93,99.99,69.06,Average,166,10/10/2018
83,10/10/2018 21:59,8.71,0.07,12.84,100,56.11,Average,103,10/10/2018
84,10/10/2018 22:15,10.6,18.01,0,50.67,100,Average,94,10/10/2018
85,10/10/2018 22:30,4.49,8.7,0,45.91,100,Average,100,10/10/2018
86,10/10/2018 22:44,4.77,8.88,0,47.79,100,Average,93,10/10/2018
87,10/10/2018 23:00,4.75,8.63,0,48.49,100,Average,103,10/10/2018
88,10/10/2018 23:15,4.41,7.86,0,48.81,100,Low,100,10/10/2018
89,10/10/2018 23:29,3.43,6.6,0,46.8,100,Low,105,10/10/2018
90,10/10/2018 0:00,3.49,7.39,0,43.46,100,Low,108,10/10/2018
0,10/11/2018 0:14,3.59,6.25,0,49.13,100,Low,96,10/11/2018
1,10/11/2018 0:30,3.49,6.26,0,48.69,100,Low,98,10/11/2018
2,10/11/2018 0:45,3.55,7.13,0,44.38,100,Low,109,10/11/2018
3,10/11/2018 0:59,3.71,7.08,0,45.67,100,Low,109,10/11/2018
4,10/11/2018 1:15,3.57,6.3,0,49.2,100,Low,98,10/11/2018
5,10/11/2018 1:30,3.53,6.43,0,48.08,100,Low,109,10/11/2018
6,10/11/2018 1:44,3.48,6.8,0,46.08,100,Low,104,10/11/2018
7,10/11/2018 2:00,3.59,6.97,0,45.98,100,Low,102,10/11/2018
8,10/11/2018 2:15,3.72,6.23,0,50.75,100,Low,104,10/11/2018
9,10/11/2018 2:29,3.64,6.24,0,50.44,100,Low,107,10/11/2018
10,10/11/2018 2:45,3.66,6.56,0,48.17,100,Low,107,10/11/2018
11,10/11/2018 3:00,3.7,6.89,0,46.76,100,Low,108,10/11/2018
12,10/11/2018 3:14,3.68,6.55,0,48.58,100,Low,108,10/11/2018
13,10/11/2018 3:30,3.52,6.5,0,47.43,100,Low,100,10/11/2018
14,10/11/2018 3:45,3.01,6.16,0,44.48,100,Low,100,10/11/2018
15,10/11/2018 3:59,3.29,7,0,43.28,100,Low,107,10/11/2018
16,10/11/2018 4:15,3.5,7.59,0,42.43,100,Low,94,10/11/2018
17,10/11/2018 4:30,3.09,6.02,0,45.37,100,Low,95,10/11/2018
18,10/11/2018 4:44,2.97,6.03,0,44.05,100,Low,95,10/11/2018
19,10/11/2018 5:00,3.09,6.15,0,44.49,100,Low,102,10/11/2018
20,10/11/2018 5:15,3.05,6.1,0,44.5,100,Low,100,10/11/2018
21,10/11/2018 5:29,2.95,6.06,0,44.32,100,Low,107,10/11/2018
22,10/11/2018 5:45,3.01,5.91,0,45.21,100,Low,93,10/11/2018
23,10/11/2018 6:00,2.94,6.06,0,44.32,100,Low,101,10/11/2018
24,10/11/2018 6:14,3.33,6.52,0,45.27,100,Low,93,10/11/2018
25,10/11/2018 6:30,3.24,6.19,0,47.16,100,Low,98,10/11/2018
26,10/11/2018 6:45,2.96,5.79,0,44.97,100,Low,101,10/11/2018
27,10/11/2018 6:59,2.82,5.69,0,45.16,100,Low,91,10/11/2018
28,10/11/2018 7:15,2.81,5.6,0,45.6,100,Low,107,10/11/2018
29,10/11/2018 7:30,3.48,6.13,0,48.77,100,Low,109,10/11/2018
30,10/11/2018 7:44,4.53,7.67,0,51.2,100,Low,91,10/11/2018
31,10/11/2018 8:00,4.23,6.29,0,55.28,100,Low,100,10/11/2018
32,10/11/2018 8:15,47.17,34.87,0,80.4,100,Low,232,10/11/2018
33,10/11/2018 8:29,106.44,74.57,0,81.91,100,Low,430,10/11/2018
34,10/11/2018 8:45,135.96,93.21,0,82.5,100,Low,496,10/11/2018
35,10/11/2018 9:00,113.83,56,0,89.7,100,Low,430,10/11/2018
36,10/11/2018 9:14,138,73.9,0,88.16,100,Average,496,10/11/2018
37,10/11/2018 9:30,95.92,48.14,0,89.39,100,Average,364,10/11/2018
38,10/11/2018 9:45,103.02,44.83,0,91.7,100,Average,430,10/11/2018
39,10/11/2018 9:59,75.17,38.88,0,88.82,100,Average,298,10/11/2018
40,10/11/2018 10:15,100.04,52.5,0,88.56,100,Major,430,10/11/2018
41,10/11/2018 10:44,119.83,55.85,0,90.63,100,Major,430,10/11/2018
42,10/11/2018 11:00,102.11,54.28,0,88.3,100,Major,430,10/11/2018
43,10/11/2018 11:15,137.13,73.48,0,88.15,100,Major,496,10/11/2018
44,10/11/2018 11:29,85.62,41.64,0,89.94,100,Major,364,10/11/2018
45,10/11/2018 11:45,99.46,50.66,0,89.12,100,Major,430,10/11/2018
46,10/11/2018 12:00,110.55,60.98,0,87.56,100,Major,430,10/11/2018
47,10/11/2018 12:14,12.07,1.21,12.35,99.5,69.74,Average,166,10/11/2018
48,10/11/2018 12:30,8,0,14.57,100,48.26,Average,95,10/11/2018
49,10/11/2018 12:45,8.12,0,14.35,100,48.93,Average,100,10/11/2018
50,10/11/2018 12:59,7.93,0,14.62,100,47.45,Average,103,10/11/2018
51,10/11/2018 13:15,36.92,17.22,3.34,90.65,99.58,Major,232,10/11/2018
52,10/11/2018 13:30,64.97,37.62,0,86.55,100,Major,298,10/11/2018
53,10/11/2018 13:44,51.24,27.25,0,88.27,100,Major,232,10/11/2018
54,10/11/2018 14:15,50.7,29.86,0,86.16,100,Major,232,10/11/2018
55,10/11/2018 14:29,36.99,15.01,0,92.69,100,Major,232,10/11/2018
56,10/11/2018 14:45,35.72,11.77,0,94.99,100,Major,232,10/11/2018
